stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type
isqWGISG,isqWGISG,MELAPPEDU,13.15594,80.04101,0
idOCTaDY,idOCTaDY,PALAVEDU,13.15422,80.05358,0
ccee2bd5d22d26a9e989d9871fc237c7,ccee2bd5d22d26a9e989d9871fc237c7,MITTANAMALLI,13.15211,80.07014,0
ZaTxFLgk_2,ZaTxFLgk_2,MITTANAMALLI - return,13.14662,80.07023,0
JoqesOWP,JoqesOWP,AVADI AIR FORCE MAIN GATE,13.14701,80.0741,0
VjSiMBzK,VjSiMBzK,MITTANAMALLI COLONY,13.15066,80.07933,0
FyAVeoLb,FyAVeoLb,AVADI C.R.P.F,13.15174,80.08068,0
oEaRMYXq,oEaRMYXq,CRP CROSS ROAD,13.14887,80.08783,0
Zysthhei,Zysthhei,AVADI BRINDAVAN NAGAR,13.14635,80.08632,0
TYAIdqeQ,TYAIdqeQ,THANGAYA GATE,13.14216,80.08766,0
IjFZQfFh,IjFZQfFh,ADMIN GATE,13.14105,80.09097,0
sCNvhPqY,sCNvhPqY,MILITARY HOSPITAL AVADI,13.14056,80.09319,0
odfRkvUj,odfRkvUj,KALAIGNAR NAGAR AVADI,13.1381,80.09667,0
791,791,H.V.F.MAIN GATE,12.549663,80.143925,0
1444,1444,C.R.P.CROSS RD.,12.549663,80.143925,0
1445,1445,CRP GATE,12.549663,80.143925,0
1446,1446,CRPF CO OP SHOP,12.549663,80.143925,0
LIaalPFl,LIaalPFl,MUTHAPUDUPET,13.14574,80.06432,0
YbopoHtZ,YbopoHtZ,MUTHAPUDUPET ELLAIAMMAN TEMPLE,13.14554,80.06285,0
UUyOnuCZ,UUyOnuCZ,ELLA AMMAN NAGAR,13.14193,80.05777,0
tUdYLqkf,tUdYLqkf,ELLA AMMAN NAGAR,13.14196,80.05779,0
MYMMmWkN,MYMMmWkN,MUTHAPUDUPET ELLAIAMMAN TEMPLE,13.14554,80.06282,0
ATKbycui,ATKbycui,MITTANAMALLI,13.14657,80.06991,0
67ac1f1d23af995c465056ed20434257,67ac1f1d23af995c465056ed20434257,Kovilpathagai Rashan Shop,13.14225,80.10464,0
kekwMubZ,kekwMubZ,VEERAPURAM MEDU STREET OR TANK,13.1837,80.08724,0
oVtKGSMs,oVtKGSMs,VEERAPURAM TSP CAMP,13.18347,80.09004,0
louTHuTF,louTHuTF,VEERAPURAM T.S.P CANTEEN,13.18579,80.09138,0
jpQxXiev,jpQxXiev,KANNIAMMAN NAGAR AVADI,13.19183,80.098,0
WlXbaBoJ,WlXbaBoJ,KANNIAMMAN NAGAR AVADI,13.19182,80.09785,0
VMlGrjvU,VMlGrjvU,VEERAPURAM T.S.P CANTEEN,13.18598,80.09163,0
KvUqhblU,KvUqhblU,VEERAPURAM TSP CAMP,13.18334,80.08997,0
GbOoEgJY,GbOoEgJY,VEERAPURAM MEDU STREET OR TANK,13.18376,80.08711,0
1713,1713,POLICE CAMP,12.549663,80.143925,0
1449,1449,KANNIAMMAN NAGAR,12.549663,80.143925,0
1450,1450,VEERAPURAM GOVT SCHOOL,12.549663,80.143925,0
pYAYKpHc,pYAYKpHc,KOLLUMEDU,13.16196,80.11291,0
TcXrIYig,TcXrIYig,ARIKAMEDU,13.16237,80.12916,0
QdPMJYQQ,QdPMJYQQ,CHINNA KANDIGAI,13.16543,80.12959,0
ttCfyKrF,ttCfyKrF,AMARITHAPURAM,13.17192,80.13566,0
uDcqHVPS,uDcqHVPS,SIDCO ESTATE,13.17887,80.13799,0
NayUSBAK,NayUSBAK,SIDCO CANTEEN,13.18283,80.12929,0
VRIIzByt,VRIIzByt,SIDCO OFFICE,13.18432,80.12404,0
GEGYzlFG_2,GEGYzlFG_2,SIDCO OFFICE - return,13.18436,80.12404,0
EcbaOvXo_2,EcbaOvXo_2,SIDCO CANTEEN - return,13.18286,80.12932,0
aUCLtnsj_2,aUCLtnsj_2,SIDCO ESTATE - return,13.17888,80.13857,0
DexqYjKS,DexqYjKS,IRANKUPPAM,13.17878,80.15377,0
c5550412bfd3a1f19480598e3d609f0e,c5550412bfd3a1f19480598e3d609f0e,KANIMEDU,13.1897,80.15443,0
1458,1458,KONIMEDU,12.549663,80.143925,0
1457,1457,LAKSHMIPURAM SCHOOL,12.549663,80.143925,0
1456,1456,SIDCO ESTATE PHASE II,12.549663,80.143925,0
1455,1455,II ND MAIN ROAD,12.549663,80.143925,0
1454,1454,ARIKAMBEDU,12.549663,80.143925,0
1453,1453,KOLLUMEDU,12.549663,80.143925,0
1452,1452,VALLANUR P.U.O,12.549663,80.143925,0
1451,1451,KOILPATHAGAI(BHARATHI NAGAR),12.549663,80.143925,0
c370070bb40062bf26872f4e669259a9,c370070bb40062bf26872f4e669259a9,SENNEER KUPPAM VATHAL THOTTAM,13.06238,80.11286,0
166951dd75af1a5304b2ae4532810248,166951dd75af1a5304b2ae4532810248,SA ENGINEERING COLLEGE,13.06625,80.11254,0
693f0b18472d5a96b08d7d9727deab36,693f0b18472d5a96b08d7d9727deab36,KADUVETTI,13.07828,80.11055,0
9d18d389df1961e2f3d3c19e315bf99a,9d18d389df1961e2f3d3c19e315bf99a,AVADI JB ESTATE,13.11158,80.10868,0
f8687de5e5e79549349ff84b70dda40c,f8687de5e5e79549349ff84b70dda40c,AVADI VASANTHAM NAGAR,13.10552,80.10853,0
ae4f951daf0a29a3e562512b767b0a24,ae4f951daf0a29a3e562512b767b0a24,AVADI MOORTHY NAGAR,13.10265,80.10843,0
cc09305aca129f555a84eccaaa9e070e,cc09305aca129f555a84eccaaa9e070e,MURUGAPPA POLYTECHNIC,13.12586,80.11903,0
b82210da564504b1d03000a232c1f442,b82210da564504b1d03000a232c1f442,KALLIKUPPAM TEA KADAI BUS STOP,13.13341,80.17392,0
QYwjKQRO,QYwjKQRO,SURAPET CHOCOLATE COMPANY,13.1539,80.1947,0
1462,1462,PUZHAL,12.549663,80.143925,0
1362_2,1362_2,PAMMADUKULAM COLONY - return,12.549663,80.143925,0
1465,1465,KARISHMA NAGAR WATER BRIDGE,12.549663,80.143925,0
1466,1466,TEMPLE JN.,12.549663,80.143925,0
bd9a0a3eb509091255ef2162abc51249,bd9a0a3eb509091255ef2162abc51249,KALLIKUPPAM TEA KADAI BUS STOP,13.13326,80.17381,0
74b468d143c244e50d3ae5bc1dc09744,74b468d143c244e50d3ae5bc1dc09744,M.M.B.T,13.14637,80.22108,0
88ed473a44e4ab8ef3e6aeb3624b1e7d,88ed473a44e4ab8ef3e6aeb3624b1e7d,puzhal camp,13.15751,80.20403,0
5b62b3484c7829809b860d891ad38237,5b62b3484c7829809b860d891ad38237,SURAPET VELAMMAL COLLEGE,13.15076,80.19152,0
vCnuqFCc,vCnuqFCc,AVADI CHINAMMAN TEMPLE,13.11552,80.10798,0
1045,1045,2ND WATER TANK ON SECOND AVE.,12.549663,80.143925,0
1467,1467,KONIMEDU RD.JN,12.549663,80.143925,0
1468,1468,KOLADI SCHOOL,12.549663,80.143925,0
1469,1469,KONIMEDU RD.JN,12.549663,80.143925,0
1470,1470,KALYANI MAHAL (PERIYA MATHUR),12.549663,80.143925,0
1aab331d57554f4695e5ff1d8caedff1,1aab331d57554f4695e5ff1d8caedff1,VYASARPADI MARKET,13.1141,80.26372,0
85bb7ec1a25590431c2ea437049a2de2,85bb7ec1a25590431c2ea437049a2de2,POWER HOUSE BASIN BRIDGE,13.09829,80.2686,0
1471,1471,P1.PULIYANTHOPE POLICE STATION,12.549663,80.143925,0
dmAPiPeK,dmAPiPeK,KOSSAPUR SCHOOL,13.17648,80.23557,0
1472,1472,KOSAPUR RD.JN,12.549663,80.143925,0
ead037ebb58fa0a5a8a16569bc1e5170,ead037ebb58fa0a5a8a16569bc1e5170,PAVITHRA HOSPITAL,13.1263,80.24924,0
f6f27ce7d6e3ca23411fe4beb3467fef,f6f27ce7d6e3ca23411fe4beb3467fef,PERAMBUR B.T,13.10823,80.24791,0
lDiqRMWn,lDiqRMWn,VYASARPADI FIRE STATION BB ROAD,13.11376,80.25567,0
New137,New137,KODUNGAIYUR SIDCO,13.13154,80.25304,0
d0d9236c45ce8229ea2f8ad2c9fc674d,d0d9236c45ce8229ea2f8ad2c9fc674d,METTUPALAYAM PERAMBUR,13.105,80.25328,0
103ceb28c769cc832e382ef16b71a651,103ceb28c769cc832e382ef16b71a651,KANAGACHATHIRAM,13.13653,80.23094,0
92a825d3797e55e96e78e66a46e64fcf,92a825d3797e55e96e78e66a46e64fcf,KALPANA LAMPS MADHAVARAM,13.13899,80.22771,0
806,806,AIRFORCE STATION,12.549663,80.143925,0
1474,1474,MUTHAPUDUPET,12.549663,80.143925,0
VXqnYnlT,VXqnYnlT,MUTHAPUDUPET,13.14567,80.06384,0
New332,New332,AVADI ENGINE FACTORY,13.136,80.0741,0
New343,New343,AVADI T72,13.13702,80.08266,0
New306,New306,AVADI  ANCHOR VIDYA MANTRA,13.13151,80.10987,0
New530,New530,AVADI SHANTI NAGAR,13.13611,80.09767,0
1476,1476,T72,12.549663,80.143925,0
1475,1475,ENGINE FACTORY,12.549663,80.143925,0
New333,New333,AVADI H.V.F KV SCHOOL,13.13111,80.1105,0
dpFXbFTh,dpFXbFTh,PAKKAM VILLAGE,13.15399,80.02548,0
iyuxsgWB,iyuxsgWB,PAKKAM VILLAGE,13.15399,80.0254,0
1481,1481,NATHAMBEDU ROAD JN.,12.549663,80.143925,0
1482,1482,NATHAMBEDU COLONY,12.549663,80.143925,0
1479,1479,PAKKAM VILLAGE,12.549663,80.143925,0
1483,1483,PULIYUR,12.549663,80.143925,0
1484,1484,PULIYUR KANDIGAI,12.549663,80.143925,0
928,928,SIRUKALATHUR,12.549663,80.143925,0
1485,1485,V.S.B.GARDEN,12.549663,80.143925,0
1486,1486,MELKONDAIYUR,12.549663,80.143925,0
cPMyJryL,cPMyJryL,RAMARATHNA THEATRE AVADI,13.1169,80.09673,0
ocUywYfN,ocUywYfN,AVADI KARUMARIAMMAN TEMPLE,13.11348,80.09598,0
juEdhOMs,juEdhOMs,KAMARAJ NAGAR,13.10704,80.09418,0
lFqTDxEu,lFqTDxEu,KAMARAJ NAGAR,13.10705,80.09414,0
npYXJyuT,npYXJyuT,AVADI KARUMARIAMMAN TEMPLE,13.11338,80.09596,0
RBBxesxu,RBBxesxu,RAMARATHNA THEATRE AVADI,13.11717,80.09649,0
1487,1487,R.R.KANDIGAI,12.549663,80.143925,0
1488,1488,VILAMBAKKAM,12.549663,80.143925,0
1885,1885,MEYYUR ARUMBAKKAM,12.549663,80.143925,0
1489,1489,ERAIYUR JUNCTION,12.549663,80.143925,0
1490,1490,RAJAPALAYAM,12.549663,80.143925,0
1491,1491,MEYYUR,12.549663,80.143925,0
WpvmvPze,WpvmvPze,MEYYUR,13.24212,79.94451,0
oWuDAXOu,oWuDAXOu,RAJAPALAYAM,13.23368,79.94622,0
VsOZxMVq,VsOZxMVq,ERAIYUR JUNCTION,13.21462,79.93946,0
New224,New224,MEYYUR ARUMBAKKAM,13.21344,79.94553,0
ELrJWcvU,ELrJWcvU,VILAMBAKKAM,13.22083,79.97404,0
UwwAFRKa,UwwAFRKa,R.R KANDIGAI,13.21861,79.98587,0
fiQiCtwF,fiQiCtwF,VILAPPAKKAM,13.21591,79.98637,0
pGtbhfkH,pGtbhfkH,VELLIYUR SCHOOL,13.21707,80.00513,0
oOCTcNdW,oOCTcNdW,VELLIYUR HOSPITAL,13.21791,80.01051,0
DfYzlKXm,DfYzlKXm,THAMARAIPAKKAM JUNCTION,13.22087,80.02843,0
1492,1492,PAKKAM,12.549663,80.143925,0
1494,1494,METTUPALAYAM ROAD JN.,12.549663,80.143925,0
1495,1495,KANNAPALAYAM AYALCHERY JN.,12.549663,80.143925,0
1711,1711,AVADI MARKET,12.549663,80.143925,0
qzYXXYmc,qzYXXYmc,KUNDRATHUR,12.99806,80.09761,0
90fae54eb4d52bf9c285e4c0c5edfb98,90fae54eb4d52bf9c285e4c0c5edfb98,SIVANTHANGAL,13.01219,80.10235,0
1497,1497,THIRNEERMALAI MATHURAYOUAL RAOD,12.549663,80.143925,0
b6afd51efb553eeb09737cd247522b37,b6afd51efb553eeb09737cd247522b37,KUNDRATHUR THERADI,12.99808,80.09754,0
5b3a2448d52105d8a3d32930516e238d,5b3a2448d52105d8a3d32930516e238d,KUNDRATHUR THERADI,12.99801,80.09767,0
1498,1498,SATHUMA NAGAR,12.549663,80.143925,0
20,20,AVVAI HOME,12.549663,80.143925,0
1499,1499,SENTHIL NAGAR,12.549663,80.143925,0
1500,1500,KANNAN THEATRE,12.549663,80.143925,0
New30,New30,VIRUGAMBAKKAM MARKET,13.049,80.1926,0
1501,1501,NAVALUR TNUHDB,12.549663,80.143925,0
1502,1502,VATTAMBAKKAM RD.JN,12.549663,80.143925,0
1503,1503,LITTLE FLOWER CONVENT,12.549663,80.143925,0
1748,1748,NATTARASANPATTU,12.549663,80.143925,0
1749,1749,UMAYAL PARANCHERI,12.549663,80.143925,0
1191,1191,MUDICHUR VILLAGE,12.549663,80.143925,0
3e6b038d1b4c1bc71366dc1442763a45,3e6b038d1b4c1bc71366dc1442763a45,VADAPALANI TEMPLE,13.04706,80.21234,0
New460,New460,MATHYAS CHURCH,13.04171,80.20897,0
yQTlxjhE,yQTlxjhE,MOGAPPAIR APOSTOLIC FAITH CHURCH,13.08053,80.18022,0
FskVslbx,FskVslbx,MOGAPPAIR DR AMBEDKAR PLAY GROUND,13.07805,80.17878,0
RgwgJTIH,RgwgJTIH,MOGAPPAIR VELAMMAL SCHOOL,13.07863,80.17478,0
BGSJbEmo,BGSJbEmo,MOGAPPAIR DR AMBEDKAR PLAY GROUND,13.07805,80.17878,0
42ef6d98ce3793ed0a05fed595f4294f,42ef6d98ce3793ed0a05fed595f4294f,MOGAPPAIR APOSTOLIC FAITH CHURCH,13.08045,80.18033,0
1507,1507,MEENAMBAKKAM OLD AIRPORT,12.549663,80.143925,0
1508,1508,ST.THOMAS MOUNT P.O,12.549663,80.143925,0
1511,1511,MEENAMBAKKAM OLD AIRPORT,12.549663,80.143925,0
GvhVJqUj,GvhVJqUj,KILPAUK GARDEN BALA VIHAR,13.08315,80.2299,0
wLUSsEhz,wLUSsEhz,PACHAIYAPPAS COLLEGE,13.07649,80.23382,0
1496,1496,VILINJAMBAKKAM AMMAN TEMPLE,12.549663,80.143925,0
1512,1512,KAMARAJ NAGAR,12.549663,80.143925,0
fyczPNat,fyczPNat,SELVAM SCHOOL,13.1053,80.09366,0
xOkvAQLt,xOkvAQLt,KAMARAJ NAGAR,13.10324,80.09257,0
YkNJvTAu,YkNJvTAu,THIRUNINRAVUR RAILWAY STATION,13.12445,80.02906,0
JEpPbBSc,JEpPbBSc,THIRUNINRAVUR IOB BANK,13.12477,80.0228,0
LIDMLZkw,LIDMLZkw,THIRUNINRAVUR CAUVERY THEATRE,13.12511,80.01913,0
6d8945db7d02c940d31574e21ad1aa8e,6d8945db7d02c940d31574e21ad1aa8e,VEPPAMPATTU OR MADHA TEMPLE,13.12571,80.01016,0
obftSQtS,obftSQtS,VEPPAMPATTU OR PULIYAMARAM,13.12469,80.00625,0
AGifciab,AGifciab,VEPPAMPATTU ESWARAN NAGAR,13.12878,80.00832,0
b3c82c7944a6951916714afe6673a39e,b3c82c7944a6951916714afe6673a39e,Y.W.C.A,13.0794,80.2595,0
6a50271e8142b08d2c4d0e9db83ca86c,6a50271e8142b08d2c4d0e9db83ca86c,GANDHI NAGAR,13.09721,80.21697,0
da836ab5cff833afa944606e57dc7395,da836ab5cff833afa944606e57dc7395,AMBATTUR INDUSTRIAL ESTATE,13.09972,80.17034,0
gRVxNCAP_2,gRVxNCAP_2,GANDHI NAGAR - return,13.09734,80.21682,0
kkrKJmiC,kkrKJmiC,MAHALINGAPURAM,13.05408,80.23278,0
bpTBwobH,bpTBwobH,SCF COLONY AMBATTUR,13.09741,80.14685,0
PsGHxMMo,PsGHxMMo,ICF JUNCTION,13.09552,80.14684,0
tORkjJEE,tORkjJEE,ATHIPATTU KRISHNA TEMPLE,13.09501,80.15669,0
oSdqVZlM,oSdqVZlM,ATHIPATTU AMMA WATER COMPANY,13.09349,80.1596,0
hJPgyxlu,hJPgyxlu,ATHIPET JUNCTION,13.08918,80.16091,0
OFDSKCGJ,OFDSKCGJ,AYANAM BAKKAM MANTHOPU,13.08064,80.15745,0
WjJrQPKY,WjJrQPKY,VANAGARAM SALAI JUNCTION,13.07749,80.15576,0
VXVgVTNc,VXVgVTNc,THREE STATUE AYANAMBAKKAM,13.07543,80.15391,0
CdwVKoMQ,CdwVKoMQ,AYANAMBAKKAM TEA STALL,13.07038,80.15257,0
swKAFNcH,swKAFNcH,VANAGARAM SIGNAL,13.0616,80.15162,0
61e0502cc897c4acf19546899ccec66f,61e0502cc897c4acf19546899ccec66f,VANAGARAM SIGNAL,13.06174,80.1516,0
MyzsDSvl,MyzsDSvl,AYANAM BAKKAM MANTHOPU,13.08076,80.15729,0
GmMJPFqP,GmMJPFqP,AYAPPAKKAM,13.096,80.13497,0
JrYMJUzx,JrYMJUzx,AYAPAKKAM WATER TANK,13.09879,80.13244,0
TPescrDz,TPescrDz,AYAPAKKAM BUS STAND,13.10605,80.12859,0
1516,1516,AYAPPAKKAM TNHB,12.549663,80.143925,0
f87912acc24ca3f7b340d103f89ddbf3,f87912acc24ca3f7b340d103f89ddbf3,VADAPALANI THIRU NAGAR,13.05762783,80.21163762,0
48e670b60a2a112592184a962c0e0f11,48e670b60a2a112592184a962c0e0f11,Kumaran Theatre,12.97225508,80.19138962,0
c0e7d5312b7f540c770d3190f4dd2d22,c0e7d5312b7f540c770d3190f4dd2d22,MADIPAKKAM GANESH NAGAR,12.96175619,80.18742657,0
c4e1facbfe3533fae47ec41864749f7f,c4e1facbfe3533fae47ec41864749f7f,ECHANKADU JUNCTION,12.94946602,80.18547267,0
qRHmdYya,qRHmdYya,KOVILAMBAKKAM,12.93961,80.1825,0
fccc1feaeb66ace1fa50359b191a041c,fccc1feaeb66ace1fa50359b191a041c,MEDAVAKKAM KOOT ROAD,12.92062611,80.18388605,0
462eb4d7e2a7208d576f5fcbc9ddf301,462eb4d7e2a7208d576f5fcbc9ddf301,Kumaran Theatre,12.97232696,80.19131184,0
c1ec191d1ad7636cefffce872e170af4,c1ec191d1ad7636cefffce872e170af4,Ullagaram Oil Mill,12.97655075,80.19324437,0
8094fb70e42fac0a2e01522c906cdd77,8094fb70e42fac0a2e01522c906cdd77,VANUVAMBEDU,12.98103977,80.19531369,0
c1a2dbe9c67662e4332dae105dc7af2e,c1a2dbe9c67662e4332dae105dc7af2e,THILLAI GANGA NAGAR MAIN ROAD,12.99133086,80.19425288,0
605,605,THORAIPAKKAM,12.549663,80.143925,0
1517,1517,BALAJI NAGAR RD.JN.,12.549663,80.143925,0
420b2c88d1783fa93f4c4118553e9123,420b2c88d1783fa93f4c4118553e9123,AMBATTUR I.T PARK,13.09479,80.16991,0
1518,1518,VEL TECH,12.549663,80.143925,0
1519,1519,VELTECH COLLEGE,12.549663,80.143925,0
793,793,VENGAL CROSS ROAD,12.549663,80.143925,0
1440,1440,C.R.P.CROSS RD.,12.549663,80.143925,0
1520,1520,POLICE CAMP,12.549663,80.143925,0
1521,1521,KARAYANMEDU,12.549663,80.143925,0
1522,1522,VADATHUR,12.549663,80.143925,0
1523,1523,KARUKKU,12.549663,80.143925,0
uSOMnpdQ,uSOMnpdQ,KARUKKU,13.11697,80.17093,0
ASOyxnpu,ASOyxnpu,MADHANANGKUPPAM,13.13554,80.19025,0
zRaNzOkn,zRaNzOkn,MADANANKUPPAM KORATTUR VILLAGE,13.13545,80.19083,0
1525,1525,BANGARUPET,12.549663,80.143925,0
EXDTntZv,EXDTntZv,BANGARAMPETTAI,13.19231,80.08479,0
AmGPOhem,AmGPOhem,POOCHI ATHIPET,13.21265,80.08736,0
1526,1526,THIRUMULLAIVOYAL COLONY,12.549663,80.143925,0
1527,1527,RATION SHOP,12.549663,80.143925,0
bPMnvhIP,bPMnvhIP,THIRUMULLAIVOYAL COLONY,13.14143,80.13793,0
BJjcRhiE,BJjcRhiE,THIRUMULLAIVOYAL DEVI ESWARI NAGAR,13.14,80.14212,0
jUsnmWea,jUsnmWea,THIRUMULLAIVOYAL TEA KADAI SARASWATI NAGAR,13.13441,80.14139,0
JcXDDijg,JcXDDijg,THIRUMULLAIVOYAL SARASWATHI NAGAR,13.13239,80.1405,0
4dd683c2deb0d4fcfaa18c54ac0a6bba,4dd683c2deb0d4fcfaa18c54ac0a6bba,AMBATTUR TI MILLER,13.10363,80.15644,0
KdEmbmsx,KdEmbmsx,THIRUMULLAIVOYAL SARASWATHI NAGAR,13.1325,80.14048,0
iuewtDUr,iuewtDUr,THIRUMULLAIVOYAL TEA KADAI SARASWATI NAGAR,13.13449,80.14135,0
lOYrQfzi,lOYrQfzi,THIRUMULLAIVOYAL THENDRAL NAGAR,13.13684,80.14186,0
oajqUPaH,oajqUPaH,THIRUMULLAIVOYAL DEVI ESWARI NAGAR,13.14016,80.14199,0
8653eefb1e491f1b8fa773dfadc5ec9d,8653eefb1e491f1b8fa773dfadc5ec9d,PATTABIRAM V.A.O OFFICE,13.1202,80.06754,0
583b79f4f992a17ca8c5d697c6fd8632,583b79f4f992a17ca8c5d697c6fd8632,VEPPAMPATTU OR MADHA TEMPLE,13.12571,80.01016,0
1528,1528,KOYAMBAKKAM,12.549663,80.143925,0
1529,1529,AYALOOR,12.549663,80.143925,0
1530,1530,VELLAI KULAM AMBEDKAR STATUJN,12.549663,80.143925,0
WbisxElP,WbisxElP,VATTAMBAKKAM ROAD JUNCTION,12.87265,79.98461,0
1531,1531,SALAMANGALAM RD.JN,12.549663,80.143925,0
1532,1532,ORAGADAM POLICE STATION,12.549663,80.143925,0
1533,1533,TULUKATHAMMAN TEMPLE,12.549663,80.143925,0
1534,1534,VIVEKANANDA NAGAR,12.549663,80.143925,0
1535,1535,SELLIMEDU RD.JN,12.549663,80.143925,0
1536,1536,S.P. KOIL RAILWAY GATE,12.549663,80.143925,0
1537,1537,NOLAMBUR SAKTHI NAGAR,12.549663,80.143925,0
240,240,J.J.NAGAR WEST,12.549663,80.143925,0
xSynUqPV,xSynUqPV,NOLAMBUR SAKTHINAGAR,13.07228,80.16723,0
lsdIbzNU,lsdIbzNU,COLLECTOR NAGAR ANNAI FLATS,13.08423,80.19236,0
QOgVqOlB,QOgVqOlB,PADIKUPPAM,13.07611,80.18856,0
xNZaRIgt,xNZaRIgt,PADIKUPPAM,13.07613,80.18856,0
UGBZhghN,UGBZhghN,COLLECTOR NAGAR ANNAI FLATS,13.08425,80.19231,0
1538,1538,PADIKUPPAM,12.549663,80.143925,0
1539,1539,NOLAMBUR,12.549663,80.143925,0
1540,1540,ATHIPET I.C.F. COLONY,12.549663,80.143925,0
EztAMInv,EztAMInv,ATHIPET I.C.F. COLONY,13.09474,80.14683,0
FgBYTWzD,FgBYTWzD,ATHIPET I.C.F. COLONY,13.09487,80.14684,0
robIkoSe,robIkoSe,KOVUR GOVT HIGH SCHOOL,13.00841,80.12112,0
1323,1323,ALAGESA NAGAR,12.549663,80.143925,0
1541,1541,NANDAMBAKKAM VILLAGE,12.549663,80.143925,0
e1e4f3177754e15284890e2ac6ba578a,e1e4f3177754e15284890e2ac6ba578a,KUNDRATHUR B.T,12.99743,80.09631,0
SUVVzOYC_2,SUVVzOYC_2,NANDAMBAKKAM TRADE CENTRE - return,12.98378,80.06257,0
New152,New152,PUDUNALLUR,12.96929,80.03258,0
f788e9dc228cfc0396abe2240a1abb1e,f788e9dc228cfc0396abe2240a1abb1e,KUNDRATHUR B.T,12.99743,80.09632,0
169cd30deb5a969490c22519e0adb848,169cd30deb5a969490c22519e0adb848,RAMAPURAM MILITARY QUATERS,13.01056,80.19597,0
1542,1542,ALAGESAN NAGAR,12.549663,80.143925,0
1547,1547,PUDUNALLUR,12.549663,80.143925,0
930,930,PUDPPAIR RD.JN,12.549663,80.143925,0
ofAUVmoy,ofAUVmoy,NANDAMBAKKAM ALAGESA NAGAR,12.98155,80.06445,0
kVzIlbFD,kVzIlbFD,KAVANUR PERIYA COLONY,12.97851,80.06572,0
New472,New472,NANDAMBAKKAM PERIYAR NAGAR,12.97851,80.06572,0
1546,1546,PUDPPAIR RD.JN,12.549663,80.143925,0
1326,1326,SOMANGALAM,12.549663,80.143925,0
MDITHsTH,MDITHsTH,AMARAMBEDU,12.96491,80.01491,0
c4161645767a4f6462762bc8f6c80b0c,c4161645767a4f6462762bc8f6c80b0c,AMARAMBEDU CHATRAM,12.96537,80.01312,0
6580f6e7cda4fca601b9d11119a03ddc,6580f6e7cda4fca601b9d11119a03ddc,KUNDRATHUR B.T,12.99743,80.09632,0
1548,1548,PUDPPAIR RD.JN,12.549663,80.143925,0
931,931,PUDUNALLUR,12.549663,80.143925,0
1767,1767,MELATHUR,12.549663,80.143925,0
1549,1549,MOULIVAKKAM/MANGAU RD JN,12.549663,80.143925,0
NMFCXTQH,NMFCXTQH,SOMANGALAM BUS STAND,12.94619,80.03571,0
1550,1550,MEDAVAKKAM RD.JN,12.549663,80.143925,0
04f86069a53d1b4ba4c32567ecb51a40,04f86069a53d1b4ba4c32567ecb51a40,SHOLINGANALLUR,12.90106,80.22705,0
1551,1551,CHITLAPAKKAM,12.549663,80.143925,0
336,336,PUDHU NAGAR,12.549663,80.143925,0
GKBCzMbq,GKBCzMbq,NOOKAMPALAYAM CHRISTIAN CHURCH,12.90683,80.19975,0
pfDsKqbP,pfDsKqbP,PERUMBAKKAM NESAMANI NAGAR,12.90198,80.19812,0
uQwuZjYR,uQwuZjYR,PERUMBAKKAM PLAZA QUARTERS,12.89652,80.19809,0
TmzVTgQO,TmzVTgQO,NOOKAMPALAYAM PILLAIYAR TEMPLE,12.89107,80.1979,0
IIbmZtwl,IIbmZtwl,SITHALAPAKKAMBVM SCHOOL,12.88354,80.19962,0
SKQEJtAl,SKQEJtAl,BOLLINENI HILL SIDE PARK,12.88189,80.20322,0
JyuGDyuo,JyuGDyuo,SEMMANCHERI NETHAJI NAGAR,12.87972,80.20596,0
uzRpyBYa,uzRpyBYa,SEMMANCHERI NETHAJI NAGAR,12.87967,80.20595,0
vqmUkLVA,vqmUkLVA,BOLLINENI HILL SIDE PARK,12.88191,80.20322,0
fjkEEKNz,fjkEEKNz,SITHALAPAKKAMBVM SCHOOL,12.88354,80.19957,0
HYTJJriR,HYTJJriR,NOOKAMPALAYAM PILLAIYAR TEMPLE,12.89108,80.1979,0
LrboGrTs,LrboGrTs,PERUMBAKKAM PLAZA QUARTERS,12.89653,80.19809,0
MMyysWzk,MMyysWzk,PERUMBAKKAM NESAMANI NAGAR,12.902,80.19813,0
aJJPOUlY,aJJPOUlY,NOOKAMPALAYAM CHRISTIAN CHURCH,12.90684,80.19975,0
338,338,WATER SUPPLY HEAD WORK,12.549663,80.143925,0
1556,1556,PADUVANCHERY,12.549663,80.143925,0
1558,1558,CAMP ROAD,12.549663,80.143925,0
1002,1002,KORUKKUPET R.S,12.549663,80.143925,0
1559,1559,DEVIK ESWARI NAGAR,12.549663,80.143925,0
1700,1700,AMBATTUR,12.549663,80.143925,0
999d73c2b1039dca26c5e6227774c760,999d73c2b1039dca26c5e6227774c760,THIRUMULLAIVOYAL THENDRAL NAGAR,13.13691,80.14195,0
EaDTtGYp,EaDTtGYp,THIRUMULLAIVOYAL THENDRAL NAGAR,13.13686,80.1419,0
474fe7476536a1fb3e228a90ffa71307,474fe7476536a1fb3e228a90ffa71307,ANNA NAGAR C.P.W.D QUARTERS,13.08225,80.19865,0
1560,1560,AIR NAGAR,12.549663,80.143925,0
deYMKeTo,deYMKeTo,ENNORE AIR NAGAR,13.18861,80.31073,0
